,FEOOS Event Date,Delivery Date,Brand Name,Item Name,Warehouse,Location Name,Overrode Skip Inventory Check (Yes / No),Skip OOS Orders,Quantity of FEOOS Items Requested in Sales Units
3560,2026-04-14,2026-04-15,Something & Nothing,Something & Nothing Mango & Thai Basil Seltzer - 11.15oz,EWR1,red hook kitchenette - 236 Conover Street,No,Disabled,1
3561,2026-04-14,2026-04-15,Monin,Monin Sugar Free Vanilla Syrup 750ml Glass,CLT1,Premium Matcha Cafe Maiko - 8128 Providence Road,No,Disabled,2
3562,2026-04-14,2026-04-15,1883,1883 Mango Puree 1L Bottle,MDT1,Yogen Fruz - 1900 Military Road,No,Disabled,1
3563,2026-04-14,2026-04-15,MELA Watermelon Water,Mela Water - Watermelon Original 16.9oz,LAX1,Blueys Kitchen - 12825 Venice Boulevard,No,Disabled,4
3564,2026-04-14,2026-04-16,Spindrift,Spindrift Lemon,EWR1,AMA LA VITA - 121 West 19th Street,No,Disabled,1
3565,2026-04-14,2026-04-16,Karat,Karat Black Nitrile Powder-Free Gloves - Medium (FP-GN1027B),MIA1,Macondo Coffee Roaster - Doral-2494 Northwest 89th Place,No,Disabled,1
3566,2026-04-14,2026-04-15,Dr. Smoothie,Dr. Smoothie Watermelon Cucumber Mint Refreshers 46 oz. Bottle,MDT1,Belmont Bean - Belmont St.,No,Disabled,1
3567,2026-04-14,2026-04-16,Hamilton Beach,Hamilton Beach 990167260 Slide Latch,PWM1,"Aroma Joe's (master) - Belmont, NH #99 - 93 Daniel Webster Highway",No,Disabled,1
3568,2026-04-14,2026-04-16,1883,1883 Sugar Free Hazelnut Syrup 1L PLASTIC,DEN1,Wake and Take Coffee Shop - 2337 South Blackhawk Street,No,Disabled,2
3569,2026-04-14,2026-04-15,Victoria Bay,Victoria Bay 6% Germicidal Bleach 1 Gallon,ATL1,Brewable - 175 Roswell Street,No,Disabled,1
3570,2026-04-14,2026-04-15,1883,1883 Caramel Syrup 1L Plastic,MDT1,Rooted & Grounded Cafe - 1400 Lancaster Avenue,No,Disabled,1
3571,2026-04-14,2026-04-16,Lakehouse Coffee,Cafe' Blend - DECAF - 12/8oz - GROUND,ATL1,Bold American Events - 2095 General Truman St NW studio d,No,Disabled,1
3572,2026-04-14,2026-04-16,Mooala,Mooala Barista Almond Milk 32oz,EWR1,Brewed By Jose - 2374 Nostrand Avenue,No,Disabled,1
3573,2026-04-14,2026-04-15,ecoStick,ecoStick Pink - Saccharin,AUS1,Bear Moon Bakery - 401 South Main Street,No,Disabled,1
3574,2026-04-14,2026-04-20,Olipop,Olipop Prebiotic Soda - Cherry Cola 12 fl oz (Shelf Stable Sleek Cans),DFW1,Roots Coffeehouse - 9101 Texas 26,No,Disabled,1
3575,2026-04-14,2026-04-15,Fritters and Roast LLC,Fritters and Roast LLC Hibiscus Pineapple - 12 / 12 oz btl,DCA1,Union Kitchen - 1625 Eckington Pl NE,No,Disabled,1
3576,2026-04-14,2026-04-15,Urnex,Urnex Tabz Z61 120ct Jar,DCA1,Union Kitchen - 1625 Eckington Pl NE,No,Disabled,4
3577,2026-04-14,2026-04-16,Karat,Karat Total Clean Premium Dish Wash Soap 1 Gallon (TC-DS200),HOU1,Qatra Specialty Coffee - SUNBELT - 7302 Louis Pasteur Dr Suite 101,No,Disabled,1
3578,2026-04-14,2026-04-15,Harmless Harvest,Harmless Harvest Water Watermelon Sparkling Og - 6 / 16 oz btl,DCA1,Union Kitchen - 430 8th St SE,No,Disabled,1
3579,2026-04-14,2026-04-16,AEON Packaging,Aeon Packaging White Squat Hot Cup 8oz,LAX1,The Masters University c/o Trophy Coffee - 21726 Placerita Canyon Road,No,Disabled,1
3580,2026-04-14,2026-04-15,Compass Coffee,Compass Coffee Embassy - Whole Bean - 5lb Bag,DCA1,Union Kitchen - 1625 Eckington Pl NE,No,Disabled,1
3581,2026-04-14,2026-04-15,1883,1883 Caramel Syrup 1L Plastic,MDT1,Plant and People - 3952 Lancaster Avenue,No,Disabled,1
3582,2026-04-14,2026-04-16,Humankind,Humankind Organic Lavender Lemonade 16oz,MDT1,Frederick Coffee Co & Cafe - 100 North East Street,No,Disabled,1
3583,2026-04-14,2026-04-16,Monin,Monin Blueberry Syrup 750ml Glass,EWR1,Coffee Republic - 601 13th Street Northwest,No,Disabled,2
3584,2026-04-14,2026-04-15,Karat,Karat Black Nitrile Powder-Free Gloves - Large (FP-GN1028B),MIA1,Ann’s Florist and Coffee Bar-DAYTIME - 1001 East Las Olas Boulevard,No,Disabled,1
3585,2026-04-14,2026-04-15,Compass Coffee,Compass Coffee French Roast - 12 oz,DCA1,Union Kitchen - 1625 Eckington Pl NE,No,Disabled,1
3586,2026-04-14,2026-04-15,Tillamook,Tillamook Vanilla Bean Ice Cream - 8 / 16 oz pint,DCA1,Union Kitchen - 1625 Eckington Pl NE,No,Disabled,1
3587,2026-04-14,2026-04-15,Spindrift,Spindrift Lemon,EWR1,Ground Central - 498 7th Avenue - GC7,No,Disabled,1
3588,2026-04-14,2026-04-15,Torani,Torani Sugar Free Strawberry Syrup 750 ml Plastic Bottle(s),ATL1,The Human Bean Corp - 1609 Cumming - Fitzhugh - 1609 Buford Hwy,No,Disabled,2
3589,2026-04-14,2026-04-17,Dr. Smoothie,Dr. Smoothie Peach Mango Refreshers 46 oz. Bottle,SMF1,"Simpson Bean Scene - Product - 2211 College View, Redding, CA",No,Disabled,1
3590,2026-04-14,2026-04-16,MOR Kombucha,Mor Kombucha - Mojito 12oz Can,DEN1,Queen City Roasting - 4999 West 44th Avenue,No,Disabled,1
3591,2026-04-14,2026-04-16,Karat,Karat PET Cold Cup 16oz (C-KC16),EWR1,TheDuo - 3620 Main Street,No,Disabled,1
3592,2026-04-14,2026-04-15,Torani,Torani Salted Caramel Syrup 1L Plastic Bottle,DEN1,Cattle Grounds LLC - 7762 COUNTY ROAD 71,No,Disabled,3
3593,2026-04-14,2026-04-15,Natalie's Orchard Island,Natalie's Orchard Island Organic Orange Juice - 6 / 12 oz btl,DCA1,Union Kitchen - 1625 Eckington Pl NE,No,Disabled,2
3594,2026-04-14,2026-04-15,Harmless Harvest,Harmless Harvest Unsweetened Plain Yogurt 24oz,LAX1,Alfred Coffee - Sawtelle - 11301 West Olympic Boulevard,No,Disabled,1
3595,2026-04-14,2026-04-15,Bossen,Bossen Blueberry Bursting Boba,PWM1,SIP - 28 Levesque Drive,No,Disabled,1
3596,2026-04-14,2026-04-17,Torani,Torani Cinnamon Syrup 750ml Glass Bottle,SMF1,Black Rose - 9539 Old Oregon Trail,No,Disabled,2
3597,2026-04-14,2026-04-16,Harney,Harney Coconut Water 10.8oz Can,SMF1,Upper Crust Bakery - Upper Crust Bakery 130 Main St,No,Disabled,3
3598,2026-04-14,2026-04-15,Karat,"Karat PET Strawless Sipper Lid, 12-24oz (C-KC626TS-SHNE)",PDX1,Drip - 205 Northeast 78th Street,No,Disabled,1
3599,2026-04-14,2026-04-17,Spindrift,Spindrift Half Tea Half Lemonade Sparkling Water,CLT1,The Crooked Shelf Books and Brews - 153 Frazier Loop,No,Disabled,2
3600,2026-04-14,2026-04-17,Torani,Torani Raspberry Syrup 1L Plastic Bottle,SEA1,Pacific Perk (JJCC) - 16410 84th Street Northeast,No,Disabled,3
3601,2026-04-14,2026-04-15,Monin,Monin Banana Syrup 750ml Glass,CLT1,Willowbrook Grounds - 115 South Central Avenue,No,Disabled,2
3602,2026-04-14,2026-04-15,Torani,Torani Real Fruit Lemonade Smoothie Mix 64 oz. Bottle(s),PWM1,Maya Gourmet - 436 Broadway,No,Disabled,2
3603,2026-04-14,2026-04-15,Kate's Real Food,Kate's Real Food Rack for Bars,EWR1,Copper Mug - 38 West 30th Street,No,Disabled,1
3604,2026-04-14,2026-04-15,Tosi,Tosi SuperBites Almond (Meal Size),LAX1,La Colombe - LAX - LA - Beverly Hills,No,Disabled,1
3605,2026-04-14,2026-04-15,Karat,Karat PET Cold Cup 20oz (C-KC20),MIA1,The Melbean Coffee Shop - 1739 Tyler Street,No,Disabled,1
3606,2026-04-14,2026-04-16,Spindrift,Spindrift Lemon,EWR1,Gregory's Coffee - GC30 - 1101 Connecticut Ave NW,No,Disabled,1
3607,2026-04-14,2026-04-16,Whalebird Kombucha,Whalebird Kombucha - Lavender Lemonade 16oz,SMF1,From the Hearth - 1292 College View Dr,No,Disabled,1
3608,2026-04-14,2026-04-15,Justin's,Justin's Dark Chocolate Peanut Butter Cups Case (12x),DCA1,Union Kitchen - 1625 Eckington Pl NE,No,Disabled,1
3609,2026-04-13,2026-04-15,Sandt's Honey,Honey Bear - 12oz,DCA1,Caffe Nero Inc - 435 11th St NW,No,Disabled,4
3610,2026-04-13,2026-04-14,Odeko,Odeko Hot Cup 8oz,EWR1,Sweetbee BK - 634 Dean Street,No,Disabled,1
3611,2026-04-13,2026-04-14,Monin,Monin Sugar Free Vanilla Syrup 750ml Glass,SDF1,Tamarack Coffee Company - Pick Up-420 Roberts Ave,No,Disabled,2
3612,2026-04-13,2026-04-14,Karat,"Karat White Beverage Napkins, 9""x 9"" (KN-B99-1W)",CLT1,Summit Coffee - 128 South Main Street,No,Disabled,1
3613,2026-04-13,2026-04-16,Ecolab (Daydots),Ecolab (Daydots) Papergood - Day dots - Friday - 1 / 1 ct,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,2
3614,2026-04-13,2026-04-15,Compass Coffee,Compass Coffee Emblem - 6 / 12 oz ctn,DCA1,Caffe Nero Inc - 4100 Wilson Boulevard,No,Disabled,2
3615,2026-04-13,2026-04-15,Torani,Torani Real Fruit Peach Smoothie Mix 64 oz. Bottle,ATL1,The Human Bean Corp - Dawsonville - Fitzhugh - 320 S 400 Center Lane,No,Disabled,2
3616,2026-04-13,2026-04-14,Ghirardelli,Ghirardelli Vanilla Sauce 87.3oz Bottle,EWR1,4bd ventures llc - 90 Rivington Street,No,Disabled,1
3617,2026-04-13,2026-04-16,Karat,"Karat PET Strawless Sipper Lid, 12-24oz (C-KC626TS-SHNE)",CLT1,Summit Coffee - 128 South Main Street,No,Disabled,1
3618,2026-04-13,2026-04-15,Natalie's Orchard Island,Natalie's Orchard Island Organic Orange Juice - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 3003 Washington Boulevard,No,Disabled,2
3619,2026-04-13,2026-04-15,Natalie's Orchard Island,Natalie's Orchard Island Organic Orange Juice - 6 / 12 oz btl,DCA1,The Bridge Cafe - DISTRICT 4400 Massachusetts Ave NW,No,Disabled,1
3620,2026-04-13,2026-04-15,YUUZ,YUUZ Yuzuade Original - 12 / 12 oz btl,DCA1,Caffe Nero Inc - 650 F Street Northwest,No,Disabled,1
3621,2026-04-13,2026-04-16,1883,1883 White Chocolate Sauce 1.89L,MDT1,COFFEE IN - 6434 Landsdowne Centre Drive,No,Disabled,2
3622,2026-04-13,2026-04-15,Maola,Maola Milk - Heavy Whipping Cream - 1 / 32 oz btl,DCA1,Caffe Nero Inc - 650 F Street Northwest,No,Disabled,2
3623,2026-04-13,2026-04-14,South Forty Snack Company,South Forty Snacks Pistachio Bar,MDT1,Yours Cafe - 2619 Connecticut Avenue Northwest,No,Disabled,4
3624,2026-04-13,2026-04-16,Maola,Maola Milk - Heavy Whipping Cream - 1 / 32 oz btl,DCA1,Caffe Nero Inc - 1351 Wisconsin Avenue Northwest,No,Disabled,5
3625,2026-04-13,2026-04-15,Torani,Torani Almond Orgeat Syrup 1L Plastic Bottle,ATL1,The Human Bean Corp - Dawsonville - Fitzhugh - 320 S 400 Center Lane,No,Disabled,1
3626,2026-04-13,2026-04-14,Rishi,Rishi Tea Organic Moroccan Mint 1lb Bag,CLT1,Rock Hill Coffee Roasters - 1670 Sturgis Rd,No,Disabled,2
3627,2026-04-13,2026-04-14,Karat,Karat PET Strawless Sipper Lid for 12-24 oz. PET Cup - with Enclosure (C-KC626TS-SH),CLT1,Petalcakes - 305 McGill Avenue Northwest,No,Disabled,1
3628,2026-04-13,2026-04-14,Dr. Smoothie,Dr. Smoothie 100% Crushed Banana 46oz Bottle,MDT1,East End Coffee Co - Lewistown,No,Disabled,6
3629,2026-04-13,2026-04-14,Monin,Monin Raspberry Syrup 750ml Glass,EWR1,Cup of Joe Coffee Company - 7407 5th Avenue,No,Disabled,1
3630,2026-04-13,2026-04-14,Milkadamia,Milkadamia Barista Unsweetened Macadamia Milk 32oz 12ct,ATL1,Spiller Park Coffee - 675 Ponce De Leon Avenue Northeast,No,Disabled,8
3631,2026-04-13,2026-04-15,Gossner Foods,Gossner Whole Milk 32oz,EWR1,Catfight Coffee - 616 Main Street,No,Disabled,1
3632,2026-04-13,2026-04-14,Darigold,Darigold Sour Cream 1 Pint,BLI1,SPEEDPRO - SPEEDPRO TRUCKSTOP,No,Disabled,2
3633,2026-04-13,2026-04-14,Karat,"Karat Earth Compostable White Giant Straw, Wrapped, 7.75"" (KE-C9240 (White))",EWR1,PlantShed Cafe - 193 2nd Avenue,No,Disabled,3
3634,2026-04-13,2026-04-14,Nounós Creamery,Nounós Vanilla Bean Greek Yogurt - 5.3oz,EWR1,Colina Cuervo - 759 Nostrand Avenue,No,Disabled,2
3635,2026-04-13,2026-04-16,Compass Coffee,Compass Coffee Easting - Whole Bean - 5lb Bag,DCA1,Caffe Nero Inc - 1351 Wisconsin Avenue Northwest,No,Disabled,1
3636,2026-04-13,2026-04-14,True Temp Thermometers,Thermometer Strip (for Steaming Pitchers),PWM1,"Aroma Joe's (master) - Merrimack, NH # 83 - 140 Daniel Webster Highway",No,Disabled,12
3637,2026-04-13,2026-04-15,Compass Coffee,Compass Coffee French Roast - 12 oz,DCA1,Caffe Nero Inc - 82 I Street Southeast,No,Disabled,1
3638,2026-04-13,2026-04-16,Maola,Maola Milk - Heavy Whipping Cream - 1 / 32 oz btl,DCA1,Caffe Nero Inc - 1301 K Street Northwest,No,Disabled,3
3639,2026-04-13,2026-04-14,Greenhouse,Greenhouse Fiery Ginger Organic Wellness Shot,MDT1,Standing Stone Coffee Company - 1229 Mifflin St,No,Disabled,1
3640,2026-04-13,2026-04-14,Lumen,Lumen Immune Support Shot 1.8fl oz,LAX1,Laguna Coffee Co - 1050 South Coast Highway,No,Disabled,2
3641,2026-04-13,2026-04-16,Karat,Karat PET Cold Cup 32oz (C-KC32),SMF1,Java Detour Corp - Java Detour - Esplanade,No,Disabled,1
3642,2026-04-13,2026-04-14,1883,1883 Mango Puree 1L Bottle,ATL1,illy Cafe - 264 19th St NW - Suite 2140,No,Disabled,2
3643,2026-04-13,2026-04-15,Klimon,Klimon Vanilla Bean Non Dairy Soft Serve 1 Gallon,LAX1,Alfred Coffee - LAX - 1924 East Maple Avenue,No,Disabled,2
3644,2026-04-13,2026-04-15,Righteous Felon,Righteous Felon - Maryland Monroe 2oz Bag,DCA1,Viceroy Hotel Group - Hotel Zena - 1155 14th St NW,No,Disabled,1
3645,2026-04-13,2026-04-16,Ecolab (Daydots),Ecolab (Daydots) Papergood - Day dots - Thursday - 1 / 1 ct,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,2
3646,2026-04-13,2026-04-14,Karat,"Karat Earth Wooden Coffee Stirrer, Unwrapped, 7.5"" (KE-C9905)",DFW1,Berkleys Market - ARTS DISTRICT - 2001 Ross Ave suite 150,No,Disabled,2
3647,2026-04-13,2026-04-15,Maola,Maola Milk - Whole - 1/2 Gallon Bottle - 6 / 0.5 gal btl,DCA1,The Bridge Cafe - DISTRICT 4400 Massachusetts Ave NW,No,Disabled,10
3648,2026-04-13,2026-04-14,Monin,Monin Blackberry Syrup 750ml Glass,MDT1,New Holland Coffee Co - Lititz - 51 W Kleine Ln,No,Disabled,1
3649,2026-04-13,2026-04-16,DaVinci Gourmet,Da Vinci SUGAR FREE Vanilla Syrup with Splenda 750 ml PLASTIC Bottle(s),DEN1,Raven's Roast Coffee Lounge - 164 E Elkhorn Ave,No,Disabled,1
3650,2026-04-13,2026-04-14,1883,1883 Blueberry Syrup 1 Liter Plastic,ATL1,Chattahoochee Coffee Co. - Akers Mill Road,No,Disabled,1
3651,2026-04-13,2026-04-15,Karat,"Karat Kraft Fold-To-Go Container #1, 30 fl oz (FP-FTG30K)",EWR1,Brine - 106 8th Ave,No,Disabled,3
3652,2026-04-13,2026-04-15,Compass Coffee,Compass Coffee Embassy - Whole Bean - 12 oz Tin,DCA1,Caffe Nero Inc - 82 I Street Southeast,No,Disabled,1
3653,2026-04-13,2026-04-15,Karat,"Karat Earth Compostable White Giant Straw, Wrapped, 7.75"" (KE-C9240 (White))",EWR1,Prima Brooklyn - 147 Greene Avenue,No,Disabled,1
3654,2026-04-13,2026-04-15,Karat,Karat Flat PET Lid 32oz (C-KC107TS),MIA1,Cupcan Kava and coffee - 110 Northwest 1st Street,No,Disabled,5
3655,2026-04-13,2026-04-15,Nounós Creamery,Nounós Mixed Berry Greek Yogurt - 5.3oz,EWR1,bwè kafe - North End,No,Disabled,1
3656,2026-04-13,2026-04-15,Mighty Leaf,Mighty Leaf Organic African Nectar Tea Sachets,CLT1,Malaprops Bookstore & Cafe - 55 Haywood Street,No,Disabled,1
3657,2026-04-13,2026-04-14,Dr. Smoothie,Dr. Smoothie 100% Crushed Pineapple Paradise 46oz,ATL1,Chattahoochee Coffee Co. - Akers Mill Road,No,Disabled,3
3658,2026-04-13,2026-04-15,Torani,Torani French Vanilla Syrup 750ml Glass Bottle,MDT1,Crema - Coffee Truck - 5799 Locust Ln,No,Disabled,1
3659,2026-04-13,2026-04-15,Lotus Plant Power,Lotus Pink Energy Concentrate 1/2 Gal,MDT1,Sippin Serenity - 687 Stokes Road,No,Disabled,2
3660,2026-04-13,2026-04-15,1883,1883 French Madeleine Syrup 1L Glass,SEA1,Caffe Vita Coffee Roasting Co. - 1005 East Pike Street,No,Disabled,15
3661,2026-04-13,2026-04-14,Coffee-Mate,Coffee-Mate Original Creamer w/ Pump 1.58qt Bottle,BLI1,Morrison Healthcare - 2000 Hospital Drive,No,Disabled,1
3662,2026-04-13,2026-04-15,Maola,Maola Milk - Half & Half - 12 / 32 oz btl,DCA1,Caffe Nero Inc - 435 11th St NW,No,Disabled,2
3663,2026-04-13,2026-04-14,Bobo's Oat Bars,Bobo's Oat Bars Banana Chocolate Chip Bar Tray(s) of 12 Bars,DEN1,Fika - 19559 East Main,No,Disabled,1
3664,2026-04-13,2026-04-15,Berg Bites,Berg Bar - Sunflower Butter White Chocolate,DCA1,Caffe Nero Inc - 82 I Street Southeast,No,Disabled,1
3665,2026-04-13,2026-04-15,Ecolab (Daydots),Ecolab (Daydots) Papergood - Day dots - Monday - 1 / 1 ct,DCA1,Caffe Nero Inc - 1201 Wilson Boulevard,No,Disabled,2
3666,2026-04-13,2026-04-16,Chico Chai,Chico Chai - Original Chai 1 Gallon Bottle,SMF1,"Sweet Bean Coffee, LLC - 3010 Floral Ave ste 135",No,Disabled,4
3667,2026-04-13,2026-04-14,Toddy,Toddy Commercial Model Paper Filter Pack,SEA1,Mr. West Cafe Bar - 2685 Northeast University Village Street,No,Disabled,1
3668,2026-04-13,2026-04-16,Hamilton Beach,Hamilton Beach 6126-755R Eclipse 64 oz. Polycarbonate Container with Blade Assembly and Lid (was 6126-755),PWM1,"Aroma Joe's (master) - Augusta, ME #81 - 205 Western Avenue",No,Disabled,2
3669,2026-04-13,2026-04-14,Torani,Torani Pineapple Syrup 750ml Glass Bottle,MDT1,Javateas - 1 Dutchland Ave,No,Disabled,3
3670,2026-04-13,2026-04-15,Karat,"Karat Compostable Bagasse Hinged Container Natural, 9"" x 6"" (KE-BHC96N-1CFF)",LAX1,Tortoni Caffe - 15060 Ventura Boulevard,No,Disabled,1
3671,2026-04-13,2026-04-15,Greenhouse,Greenhouse Farma-C+ Organic Wellness Shot,MDT1,Good Karma Cafe - #1 - 331 S. 22nd St,No,Disabled,2
3672,2026-04-13,2026-04-15,Monin,Monin Passion Fruit Syrup 1 Liter Plastic Bottle,SEA1,Delightful Neighborhood Market - 4818 North 45th Street,No,Disabled,1
3673,2026-04-13,2026-04-14,Ghirardelli,Ghirardelli Mocha Frappe Mix 3.12lb Can,DEN1,Froth (Inside Swedish Medical Center) - 501 East Hampden,No,Disabled,1
3674,2026-04-13,2026-04-14,Monin,Monin Granny Smith Apple Syrup 750ml Glass,EWR1,Cafe Catmandoo - 71-32 Roosevelt Avenue,No,Disabled,1
3675,2026-04-13,2026-04-15,Hamilton Beach,Hamilton Beach 6126-755R Eclipse 64 oz. Polycarbonate Container with Blade Assembly and Lid (was 6126-755),PWM1,"Aroma Joe's (master) - Naples, ME # 167 - 12 Lakes Plaza Drive",No,Disabled,1
3676,2026-04-13,2026-04-15,Torani,Torani Vanilla Syrup 750ml Glass Bottle,ATL1,The Creek Cafe + Gelato - 11890 Douglas Road,No,Disabled,2
3677,2026-04-13,2026-04-14,Cappuccine,Cappuccine Pistachio 3 lb. Bag,DFW1,Qahwah House - 8880 State Highway 121,No,Disabled,6
3678,2026-04-13,2026-04-15,Domino Sugar,Domino Granulated Sugar 4 lb Bag,DCA1,The Bridge Cafe - DISTRICT 4400 Massachusetts Ave NW,No,Disabled,10
3679,2026-04-13,2026-04-16,Natalie's Orchard Island,Natalie's Orchard Island Organic Orange Juice - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 2150 P Street Northwest,No,Disabled,2
3680,2026-04-13,2026-04-15,DaVinci Gourmet,Da Vinci SUGAR FREE Chocolate Sauce  with Splenda 1/2 Gallon Bottle,ATL1,The Human Bean Corp - Holcomb - Fitzhugh - 2000 Holcomb Bridge Road,No,Disabled,2
3681,2026-04-13,2026-04-15,Monin,Monin Guava Fruit Puree 1 Liter Bottle(s),HOU1,Tony K's Home Of Fine Spirits - 3410 Antoine Drive,No,Disabled,12
3682,2026-04-13,2026-04-15,Monin,Monin Dulce de Leche Sauce 64oz,EWR1,Neiberhud (Neighborhood Coffee Shop) - 107 Thompson Street,No,Disabled,1
3683,2026-04-13,2026-04-15,Sandt's Honey,Honey Bear - 12oz,DCA1,Caffe Nero Inc - 82 I Street Southeast,No,Disabled,4
3684,2026-04-13,2026-04-16,Karat,"Karat Clear Plastic Jumbo Straws, Wrapped, 7.75"" (C9093)",CLT1,Petalcakes - 305 McGill Avenue Northwest,No,Disabled,1
3685,2026-04-13,2026-04-14,Monin,Monin Pina Colada Smoothie 46oz,CLT1,Petalcakes - 305 McGill Avenue Northwest,No,Disabled,1
3686,2026-04-13,2026-04-14,Karat,"Karat PET Strawless Sipper Lid, 12-24oz (C-KC626TS-SHNE)",PDX1,Roseline Coffee - Lake Oswego - 16398 Boones Ferry Road,No,Disabled,1
3687,2026-04-13,2026-04-15,SmartFruit,"Smartfruit Refresher Concentrate 48oz - Star Fruit, Passion Fruit & Mango (Revive)",CLT1,Coffee Republic Charlotte - 104 Main Street,No,Disabled,1
3688,2026-04-13,2026-04-15,Karat,Karat Total Clean Premium Dish Wash Soap 1 Gallon (TC-DS200),HOU1,Tenfold Coffee Company - 101 Aurora Street,No,Disabled,1
3689,2026-04-13,2026-04-15,Torani,Torani English Toffee Syrup 750 ml Glass Bottle,MDT1,"Dublin Roasters Coffee, Inc - 1780 N Market St",No,Disabled,3
3690,2026-04-13,2026-04-15,Lenny Boy Brewing Co.,Strawberry Limeade Cans,CLT1,Giddy Goat Coffee Roasters - 1217 The Plaza,No,Disabled,2
3691,2026-04-13,2026-04-14,1883,1883 Pineapple Syrup 1 Liter Glass Bottle,MDT1,Linden Coffee - 2916 Old Philadelphia Pike,No,Disabled,5
3692,2026-04-13,2026-04-14,Monin,Monin White Peach Syrup 1 Liter Plastic Bottle,BLI1,MUDDY WATERS - 100 Grover St,No,Disabled,5
3693,2026-04-13,2026-04-15,Maola,Maola Milk - Whole - 1/2 Gallon Bottle - 6 / 0.5 gal btl,DCA1,Caffe Nero Inc - 4100 Wilson Boulevard,No,Disabled,8
3694,2026-04-13,2026-04-15,Natalie's Orchard Island,Natalie's Orchard Island Organic Orange Juice - 6 / 12 oz btl,DCA1,Caffe Nero Inc - 650 F Street Northwest,No,Disabled,1
3695,2026-04-13,2026-04-14,Monin,Monin Blueberry Syrup 750ml Glass,ATL1,Woodstock Coffee Company - 9550 Main Street,No,Disabled,2
3696,2026-04-13,2026-04-14,1883,1883 Tiramisu Syrup 1L Glass Bottle,LAX1,In House Coffee - 942 West Arrow Highway,No,Disabled,4
3697,2026-04-13,2026-04-15,Greenhouse,Greenhouse Fiery Ginger Organic Wellness Shot,MDT1,Good Karma Cafe - #2 - 928 Pine St,No,Disabled,1
3698,2026-04-13,2026-04-14,Karat,"Karat Clear Plastic Jumbo Straws, Wrapped, 7.75"" (C9093)",CLT1,Petalcakes - 305 McGill Avenue Northwest,No,Disabled,1
3699,2026-04-13,2026-04-15,1883,1883 Syrup Pump (Plastic),EWR1,The Rail Trail and Mercantile - 543 Western Highway South,No,Disabled,2
3700,2026-04-13,2026-04-15,Jade Leaf Matcha,Jade Leaf Artisanal Barista Edition Ceremonial Grade Matcha 1lb,LAX1,Two Guns Espresso - 875 Manhattan Beach Boulevard,No,Disabled,1
3701,2026-04-13,2026-04-15,Just Ice Tea,Just Ice Tea Enjoy Mint Tea - 12 / 12 oz can,DCA1,Viceroy Hotel Group - Hotel Zena - 1155 14th St NW,No,Disabled,2
3702,2026-04-13,2026-04-15,Spindrift,Spindrift Lemon,MDT1,Talula's Table - 102 W State St,No,Disabled,1
3703,2026-04-13,2026-04-16,Monin,Monin Blackberry Fruit Puree 1 Liter Bottle(s),MDT1,Tryst Trading Co - The Coupe,No,Disabled,3
3704,2026-04-13,2026-04-16,Ecolab (Daydots),Ecolab (Daydots) Papergood - Day dots - Friday - 1 / 1 ct,DCA1,Caffe Nero Inc - 1351 Wisconsin Avenue Northwest,No,Disabled,1
3705,2026-04-13,2026-04-16,Ecolab (Daydots),Ecolab (Daydots) Papergood - Day dots - Saturday - 1 / 1 ct,DCA1,Caffe Nero Inc - 4850 Massachusetts Avenue Northwest,No,Disabled,2
3706,2026-04-13,2026-04-14,Imperial Dade,"Victoria Bay Silver Round Aluminum Pans, 9""",ATL1,Petit Chou - 662 Memorial Drive Southeast,No,Disabled,1
3707,2026-04-13,2026-04-15,Lenka Bar,Lenka Bar-Nuts and Berries,DCA1,Viceroy Hotel Group - Hotel Zena - 1155 14th St NW,No,Disabled,1
3708,2026-04-13,2026-04-14,Monin,Monin Pear Syrup 750mL Glass,EWR1,"Rhythm zero new york, inc. - 32 Kent Street",No,Disabled,3
3709,2026-04-13,2026-04-14,Torani,Torani Mango Syrup 1L Plastic Bottle,DEN1,The Human Bean Corp - Sioux Falls - Menke  - 2801 E. Jackson St.,No,Disabled,1
